sku,Termék neve,"Súly
kg",Típus,nemtudommi,Hozzavalok,Price without VAT ,BARCODE,Legal Product Name ,Product Description ,Additives - EU ,Analytical Constituents - EU ,Ingredients ,Recommended for ,Not Recommended for,PictureUrl
604388,SP Canine Mature Small&Miniature Chicken 300 g,0.3,száraz,6,csirke,920,52742282503,Hill's Science Plan Small & Mini Mature Adult 7+ kutyaeledel Csirkével,"A Hill's Science Plan SMALL & MINI MATURE ADULT KUTYAELEDEL CSIRKÉVEL (csirke 8%; összes baromfi 13%) teljes értékű eledel 7-10 éves, kistestű kutyák részére.","ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 71.7mg, 3b202 (Jód) 1.1mg, 3b405 (Réz) 7.1mg, 3b502 (Mangán) 7.4mg, 3b603 (Cink) 148mg, E8 (Szelén) 0.2mg; természetes antioxidánssal.","ANALITIKAI ÖSSZETEVŐK: Fehérje 17.8%, Zsírtartalom 14.5%, Nyersrost 2.3%, Omega-6 zsírsavak 3.6%, Nyershamu 5.2%, Kalcium 0.80%, Foszfor 0.59%, Nátrium 0.25%, Kálium 0.76%, Magnézium 0.10%; kilogrammonként: A-vitamin 10,904NE, D3-vitamin 758NE, E-vitamin 690mg, C-vitamin 105mg, Béta-karotin 1.5mg.","Csirkével: csirke (8%) -és pulykaliszt (összes baromfi 13%), búza, tört rizs, barna rizs, kukorica, állati zsiradék, hidrolizált húskivonat, árpa, zab, szárított répapép, szójaolaj, lenmag, ásványi anyagok, szárított paradicsomtörköly, szárított citruspép, szárított szőlőtörköly, spenótpor, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).","7 évesnél idősebb, 10kg alatti kutyáknak.",Kölyökkutyáknak vagy felnőtt kutyáknak (7 éves kor alatt). Vemhes vagy szoptató szukáknak. Vemhesség vagy szoptatás alatt a szukákat javasoljuk Hill's Science Plan Puppy Small & Mini kölyöktápra átállítani.,https://github.com/totapp91/hills/604388/122018-SP-K9_Adl7_SM_Ckn_1p5k-render.png
604237,SP Canine Mature Small&Miniature Chicken 1.5 kg,1.5,száraz,6,csirke,"4,250",52742282602,Hill's Science Plan Small & Mini Mature Adult 7+ kutyaeledel Csirkével,"A Hill's Science Plan SMALL & MINI MATURE ADULT KUTYAELEDEL CSIRKÉVEL (csirke 8%; összes baromfi 13%) teljes értékű eledel 7-10 éves, kistestű kutyák részére.","ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 71.7mg, 3b202 (Jód) 1.1mg, 3b405 (Réz) 7.1mg, 3b502 (Mangán) 7.4mg, 3b603 (Cink) 148mg, E8 (Szelén) 0.2mg; természetes antioxidánssal.","ANALITIKAI ÖSSZETEVŐK: Fehérje 17.8%, Zsírtartalom 14.5%, Nyersrost 2.3%, Omega-6 zsírsavak 3.6%, Nyershamu 5.2%, Kalcium 0.80%, Foszfor 0.59%, Nátrium 0.25%, Kálium 0.76%, Magnézium 0.10%; kilogrammonként: A-vitamin 10,904NE, D3-vitamin 758NE, E-vitamin 690mg, C-vitamin 105mg, Béta-karotin 1.5mg.","Csirkével: csirke (8%) -és pulykaliszt (összes baromfi 13%), búza, tört rizs, barna rizs, kukorica, állati zsiradék, hidrolizált húskivonat, árpa, zab, szárított répapép, szójaolaj, lenmag, ásványi anyagok, szárított paradicsomtörköly, szárított citruspép, szárított szőlőtörköly, spenótpor, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).","7 évesnél idősebb, 10kg alatti kutyáknak.",Kölyökkutyáknak vagy felnőtt kutyáknak (7 éves kor alatt). Vemhes vagy szoptató szukáknak. Vemhesség vagy szoptatás alatt a szukákat javasoljuk Hill's Science Plan Puppy Small & Mini kölyöktápra átállítani.,https://github.com/totapp91/hills/604237/122018-SP-K9_Adl7_SM_Ckn_1p5k-render.png
604343,SP Canine Mature Small&Miniature Chicken 3 kg,3,száraz,4,csirke,"7,330",52742282701,Hill's Science Plan Small & Mini Mature Adult 7+ kutyaeledel Csirkével,"A Hill's Science Plan SMALL & MINI MATURE ADULT KUTYAELEDEL CSIRKÉVEL (csirke 8%; összes baromfi 13%) teljes értékű eledel 7-10 éves, kistestű kutyák részére.","ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 71.7mg, 3b202 (Jód) 1.1mg, 3b405 (Réz) 7.1mg, 3b502 (Mangán) 7.4mg, 3b603 (Cink) 148mg, E8 (Szelén) 0.2mg; természetes antioxidánssal.","ANALITIKAI ÖSSZETEVŐK: Fehérje 17.8%, Zsírtartalom 14.5%, Nyersrost 2.3%, Omega-6 zsírsavak 3.6%, Nyershamu 5.2%, Kalcium 0.80%, Foszfor 0.59%, Nátrium 0.25%, Kálium 0.76%, Magnézium 0.10%; kilogrammonként: A-vitamin 10,904NE, D3-vitamin 758NE, E-vitamin 690mg, C-vitamin 105mg, Béta-karotin 1.5mg.","Csirkével: csirke (8%) -és pulykaliszt (összes baromfi 13%), búza, tört rizs, barna rizs, kukorica, állati zsiradék, hidrolizált húskivonat, árpa, zab, szárított répapép, szójaolaj, lenmag, ásványi anyagok, szárított paradicsomtörköly, szárított citruspép, szárított szőlőtörköly, spenótpor, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).","7 évesnél idősebb, 10kg alatti kutyáknak.",Kölyökkutyáknak vagy felnőtt kutyáknak (7 éves kor alatt). Vemhes vagy szoptató szukáknak. Vemhesség vagy szoptatás alatt a szukákat javasoljuk Hill's Science Plan Puppy Small & Mini kölyöktápra átállítani.,https://github.com/totapp91/hills/604343/122018-SP-K9_Adl7_SM_Ckn_1p5k-render.png
604285,SP Canine Mature Chicken 2.5 kg,2.5,száraz,4,csirke,"5,820",52742025292,Hill's Science Plan Medium Mature Adult 7+ kutyaeledel Csirkével,"A Hill's Science Plan MEDIUM MATURE ADULT KUTYAELEDEL CSIRKÉVEL (csirke 7%; összes baromfi 12%) teljes értékű eledel 7 évnél idősebb, közepes testű kutyák részére.","ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 76.3mg, 3b202 (Jód) 1.2mg, 3b405 (Réz) 7.5mg, 3b502 (Mangán) 7.9mg, 3b603 (Cink) 158mg, 3b801 (Szelén) 0.2mg.","ANALITIKAI ÖSSZETEVŐK: Fehérje 16.9%, Zsírtartalom 13.9%, Nyersrost 1.9%, Omega-6 zsírsavak 2.9%, Nyershamu 4.5%, Kalcium 0.68%, Foszfor 0.52%, Nátrium 0.23%, Kálium 0.72%, Magnézium 0.10%; kilogrammonként: A-vitamin 9,700NE, D3-vitamin 973NE, E-vitamin 550mg, C-vitamin 90mg, Béta-karotin 1.5mg.","Csirkével: Kukorica, búza, csirke (7%) -és pulykaliszt (összes baromfi 12%), állati zsiradék, hidrolizált húskivonat, lenmag, szárított répapép, ásványi anyagok, szójaolaj, vitaminok, nyomelemek, sertésporc (kondroitin-szulfát forrás), rákpáncél-hidrolizátum (glükózaminforrás) és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).",7 év feletti idősödő kutyáknak.,Kölyökkutyáknak vagy felnőtt kutyáknak (7 éves kor alatt). Vemhes vagy szoptató szukáknak. Vemhesség vagy szoptatás alatt a szukákat javasoljuk Hill's Science Plan Puppy kölyöktápra átállítani.,https://github.com/totapp91/hills/604285/121918-SP-K9_MaAdl-7_Med_Ckn_2p5k-render.png
604378,SP Canine Mature Chicken 14 kg,14,száraz,1,csirke,"22,470",52742026176,Hill's Science Plan Medium Mature Adult 7+ kutyaeledel Csirkével,"A Hill's Science Plan MEDIUM MATURE ADULT KUTYAELEDEL CSIRKÉVEL (csirke 7%; összes baromfi 12%) teljes értékű eledel 7 évnél idősebb, közepes testű kutyák részére.","ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 76.3mg, 3b202 (Jód) 1.2mg, 3b405 (Réz) 7.5mg, 3b502 (Mangán) 7.9mg, 3b603 (Cink) 158mg, 3b801 (Szelén) 0.2mg.","ANALITIKAI ÖSSZETEVŐK: Fehérje 16.9%, Zsírtartalom 13.9%, Nyersrost 1.9%, Omega-6 zsírsavak 2.9%, Nyershamu 4.5%, Kalcium 0.68%, Foszfor 0.52%, Nátrium 0.23%, Kálium 0.72%, Magnézium 0.10%; kilogrammonként: A-vitamin 9,700NE, D3-vitamin 973NE, E-vitamin 550mg, C-vitamin 90mg, Béta-karotin 1.5mg.","Csirkével: Kukorica, búza, csirke (7%) -és pulykaliszt (összes baromfi 12%), állati zsiradék, hidrolizált húskivonat, lenmag, szárított répapép, ásványi anyagok, szójaolaj, vitaminok, nyomelemek, sertésporc (kondroitin-szulfát forrás), rákpáncél-hidrolizátum (glükózaminforrás) és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).",7 év feletti idősödő kutyáknak.,Kölyökkutyáknak vagy felnőtt kutyáknak (7 éves kor alatt). Vemhes vagy szoptató szukáknak. Vemhesség vagy szoptatás alatt a szukákat javasoljuk Hill's Science Plan Puppy kölyöktápra átállítani.,https://github.com/totapp91/hills/604378/121918-SP-K9_MaAdl-7_Med_Ckn_2p5k-render.png
604331,SP Canine Mature Chicken 18 kg Valpk,18,száraz,1,csirke,"27,770",52742025544,Hill's Science Plan Medium Mature Adult 7+ kutyaeledel Csirkével,"A Hill's Science Plan MEDIUM MATURE ADULT KUTYAELEDEL CSIRKÉVEL (csirke 7%; összes baromfi 12%) teljes értékű eledel 7 évnél idősebb, közepes testű kutyák részére.","ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 76.3mg, 3b202 (Jód) 1.2mg, 3b405 (Réz) 7.5mg, 3b502 (Mangán) 7.9mg, 3b603 (Cink) 158mg, 3b801 (Szelén) 0.2mg.","ANALITIKAI ÖSSZETEVŐK: Fehérje 16.9%, Zsírtartalom 13.9%, Nyersrost 1.9%, Omega-6 zsírsavak 2.9%, Nyershamu 4.5%, Kalcium 0.68%, Foszfor 0.52%, Nátrium 0.23%, Kálium 0.72%, Magnézium 0.10%; kilogrammonként: A-vitamin 9,700NE, D3-vitamin 973NE, E-vitamin 550mg, C-vitamin 90mg, Béta-karotin 1.5mg.","Csirkével: Kukorica, búza, csirke (7%) -és pulykaliszt (összes baromfi 12%), állati zsiradék, hidrolizált húskivonat, lenmag, szárított répapép, ásványi anyagok, szójaolaj, vitaminok, nyomelemek, sertésporc (kondroitin-szulfát forrás), rákpáncél-hidrolizátum (glükózaminforrás) és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).",7 év feletti idősödő kutyáknak.,Kölyökkutyáknak vagy felnőtt kutyáknak (7 éves kor alatt). Vemhes vagy szoptató szukáknak. Vemhesség vagy szoptatás alatt a szukákat javasoljuk Hill's Science Plan Puppy kölyöktápra átállítani.,https://github.com/totapp91/hills/604331/121918-SP-K9_MaAdl-7_Med_Ckn_2p5k-render.png
604287,SP Canine Mature Lamb & Rice 2.5 kg,2.5,száraz,4,bárány és rizs,"6,690",52742025278,Hill's Science Plan Medium Mature Adult 7+ kutyaeledel Báránnyal és Rizzsel,"A Hill's Science Plan MEDIUM MATURE ADULT KUTYAELEDEL BÁRÁNNYAL (8%) és RIZZSEL (6%) teljes értékű eledel közepes testű, 7 évnél idősebb kutyák részére.","ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 86.3mg, 3b202 (Jód) 1.4mg, 3b405 (Réz) 8.5mg, 3b502 (Mangán) 8.9mg, 3b603 (Cink) 178mg, 3b801 (Szelén) 0.2mg.","ANALITIKAI ÖSSZETEVŐK: Fehérje 17.1%, Zsírtartalom 13.7%, Nyersrost 2.4%, Omega-6 zsírsavak 3.1%, Nyershamu 4.7%, Kalcium 0.74%, Foszfor 0.60%, Nátrium 0.16%, Kálium 0.76%, Magnézium 0.12%; kilogrammonként: A-vitamin 9,658NE, D3-vitamin 749NE, E-vitamin 600mg, C-vitamin 90mg, Béta-karotin 1.5mg.","Báránnyal és rizzsel: Kukorica, búza, bárány (8%) meal, szójaliszt, állati zsiradék, tört rizs (6%), lenmag, hidrolizált húskivonat, szárított répapép, szójaolaj, ásványi anyagok, vitaminok, nyomelemek, sertésporc (kondroitin-szulfát forrás), rákpáncél-hidrolizátum (glükózaminforrás) és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).",7 év feletti idősödő kutyáknak.,Kölyökkutyáknak vagy felnőtt kutyáknak (7 éves kor alatt). Vemhes vagy szoptató szukáknak. Vemhesség vagy szoptatás alatt a szukákat javasoljuk Hill's Science Plan Puppy kölyöktápra átállítani.,https://github.com/totapp91/hills/604287/121918-SP-K9_MaAdl-7_Med_LAMB_2p5k-render.png
604379,SP Canine Mature Lamb & Rice 14 kg,14,száraz,1,bárány és rizs,"25,830",52742026152,Hill's Science Plan Medium Mature Adult 7+ kutyaeledel Báránnyal és Rizzsel,"A Hill's Science Plan MEDIUM MATURE ADULT KUTYAELEDEL BÁRÁNNYAL (8%) és RIZZSEL (6%) teljes értékű eledel közepes testű, 7 évnél idősebb kutyák részére.","ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 86.3mg, 3b202 (Jód) 1.4mg, 3b405 (Réz) 8.5mg, 3b502 (Mangán) 8.9mg, 3b603 (Cink) 178mg, 3b801 (Szelén) 0.2mg.","ANALITIKAI ÖSSZETEVŐK: Fehérje 17.1%, Zsírtartalom 13.7%, Nyersrost 2.4%, Omega-6 zsírsavak 3.1%, Nyershamu 4.7%, Kalcium 0.74%, Foszfor 0.60%, Nátrium 0.16%, Kálium 0.76%, Magnézium 0.12%; kilogrammonként: A-vitamin 9,658NE, D3-vitamin 749NE, E-vitamin 600mg, C-vitamin 90mg, Béta-karotin 1.5mg.","Báránnyal és rizzsel: Kukorica, búza, bárány (8%) meal, szójaliszt, állati zsiradék, tört rizs (6%), lenmag, hidrolizált húskivonat, szárított répapép, szójaolaj, ásványi anyagok, vitaminok, nyomelemek, sertésporc (kondroitin-szulfát forrás), rákpáncél-hidrolizátum (glükózaminforrás) és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).",7 év feletti idősödő kutyáknak.,Kölyökkutyáknak vagy felnőtt kutyáknak (7 éves kor alatt). Vemhes vagy szoptató szukáknak. Vemhesség vagy szoptatás alatt a szukákat javasoljuk Hill's Science Plan Puppy kölyöktápra átállítani.,https://github.com/totapp91/hills/604379/121918-SP-K9_MaAdl-7_Med_LAMB_2p5k-render.png
604371,SP Canine Mature Large Breed 14 kg,14,száraz,1,csirke,"22,470",52742025926,Hill's Science Plan Large Breed Mature Adult 6+ kutyaeledel Csirkével,A Hill's Science Plan LARGE BREED MATURE ADULT KUTYAELEDEL CSIRKÉVEL (csirke 7%; összes baromfi 11%) teljes értékű eledel 6 évnél idősebb nagy/óriás testű kutyák részére.,"ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 74.8mg, 3b202 (Jód) 1.2mg, 3b405 (Réz) 7.4mg, 3b502 (Mangán) 7.7mg, 3b603 (Cink) 155mg, 3b801 (Szelén) 0.2mg.","ANALITIKAI ÖSSZETEVŐK: Fehérje 17.7%, Zsírtartalom 14.3%, Nyersrost 3.1%, Omega-6 zsírsavak 3.7%, Nyershamu 4.8%, Kalcium 0.81%, Foszfor 0.59%, Nátrium 0.25%, Kálium 0.67%, Magnézium 0.11%; kilogrammonként: A-vitamin 10,749NE, D3-vitamin 751NE, E-vitamin 600mg, C-vitamin 90mg, Béta-karotin 1.5mg, L-karnitin 358mg, Glükózamin 461mg, Kondroitin-szulfát 495mg.","Csirkével: Kukorica, borsókorpa, csirke (8%) -és pulykaliszt (összes baromfi 13%), kukoricaglutén-liszt, hidrolizált húskivonat, szárított répapép, állati zsiradék, cellulóz, szójaolaj, ásványi anyagok, lenmag, L-karnitin, vitaminok, nyomelemek, sertésporc (kondroitin-szulfát forrás), rákpáncél-hidrolizátum (glükózaminforrás) és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).",6 évnél idősebb nagytestű felnőtt kutyáknak.,"Kölyökkutyáknak, vemhes vagy szoptató szukáknak, vagy felnőtt kutyáknak (6 éves kor alatt). Vemhesség vagy szoptatás alatt a szukákat javasoljuk Hill's Science Plan Puppy kölyöktápra átállítani.",https://github.com/totapp91/hills/604371/122018-SP-K9_MaAdl5_LB_Ckn_2p5k-render.png
604314,SP Canine Mature Large Breed 18 kg Valpk,18,száraz,1,csirke,"27,770",52742183008,Hill's Science Plan Large Breed Mature Adult 6+ kutyaeledel Csirkével,A Hill's Science Plan LARGE BREED MATURE ADULT KUTYAELEDEL CSIRKÉVEL (csirke 7%; összes baromfi 11%) teljes értékű eledel 6 évnél idősebb nagy/óriás testű kutyák részére.,"ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 74.8mg, 3b202 (Jód) 1.2mg, 3b405 (Réz) 7.4mg, 3b502 (Mangán) 7.7mg, 3b603 (Cink) 155mg, 3b801 (Szelén) 0.2mg.","ANALITIKAI ÖSSZETEVŐK: Fehérje 17.7%, Zsírtartalom 14.3%, Nyersrost 3.1%, Omega-6 zsírsavak 3.7%, Nyershamu 4.8%, Kalcium 0.81%, Foszfor 0.59%, Nátrium 0.25%, Kálium 0.67%, Magnézium 0.11%; kilogrammonként: A-vitamin 10,749NE, D3-vitamin 751NE, E-vitamin 600mg, C-vitamin 90mg, Béta-karotin 1.5mg, L-karnitin 358mg, Glükózamin 461mg, Kondroitin-szulfát 495mg.","Csirkével: Kukorica, borsókorpa, csirke (8%) -és pulykaliszt (összes baromfi 13%), kukoricaglutén-liszt, hidrolizált húskivonat, szárított répapép, állati zsiradék, cellulóz, szójaolaj, ásványi anyagok, lenmag, L-karnitin, vitaminok, nyomelemek, sertésporc (kondroitin-szulfát forrás), rákpáncél-hidrolizátum (glükózaminforrás) és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).",6 évnél idősebb nagytestű felnőtt kutyáknak.,"Kölyökkutyáknak, vemhes vagy szoptató szukáknak, vagy felnőtt kutyáknak (6 éves kor alatt). Vemhesség vagy szoptatás alatt a szukákat javasoljuk Hill's Science Plan Puppy kölyöktápra átállítani.",https://github.com/totapp91/hills/604314/122018-SP-K9_MaAdl5_LB_Ckn_2p5k-render.png
604380,SP Canine Mature Light Chicken 14 kg,14,száraz,1,csirke,"23,620",52742026169,Hill's Science Plan LIGHT MEDIUM MATURE ADULT 7+ KUTYAELEDEL Csirkével,"A Hill's Science Plan LIGHT MEDIUM MATURE ADULT 7+ KUTYAELEDEL CSIRKÉVEL (csirke 9%; összes baromfi 15%) teljes értékű eledel hízásra hajlamos, közepes testű, 7 évesnél idősebb felnőtt kutyák részére.","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 76,5 mg, 3b202 (Jód) 1,2 mg, 3b405 (Réz) 7,5 mg, 3b502 (Mangán) 7,9 mg, 3b603 (Cink) 158 mg, 3b801 (Szelén) 0,2 mg.","ANALITIKAI ÖSSZETEVŐK: Fehérje 17.4%, Zsírtartalom 10.5%, Nyersrost 12.0%, Omega-6 zsírsavak 2.6%, Nyershamu 5.5%, Kalcium 0.83%, Foszfor 0.59%, Nátrium 0.30%, Kálium 0.91%, Magnézium 0.11%; kilogrammonként: A-vitamin 9,232NE, D3-vitamin 728NE, E-vitamin 600mg, C-vitamin 90mg, Béta-karotin 1.5mg, L-karnitin 312mg, Metabolizálható energia 313kcal/100g.","Csirkével: kukorica, búza, csirke (9%)-és pulykaliszt (összes baromfi 15%), cellulóz, borsókorpa, hidrolizált húskivonat, állati zsiradék, szárított répapép, lenmag, ásványi anyagok, szójaolaj, L-karnitin, vitaminok, nyomelemek, sertésporc (kondroitin-szulfát forrás), rákpáncél-hidrolizátum (glükózaminforrás) és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).","7 év feletti idősödő kutyáknak, akik kevesebb kalóriát igényelnek (pl. kevésbé aktívak, ivartalanítottak vagy más okból hízásra hajlamosak).",Kölyökkutyáknak vagy felnőtt kutyáknak (7 éves kor alatt). Vemhes vagy szoptató szukáknak. Vemhesség vagy szoptatás alatt a szukákat javasoljuk Hill's Science Plan PUPPY kölyöktápra átállítani.,https://github.com/totapp91/hills/604380/122018-SP-K9_Adl7_LIGHT_Med_CKN_2p5k-render.png
604238,SP Canine Senior Small&Miniature Chicken 1.5 kg,1.5,száraz,6,csirke,"4,250",52742283005,Hill's Science Plan Small & Mini Senior 11+ kutyaeledel Csirkével,"A Hill's Science Plan SMALL & MINI SENIOR KUTYAELEDEL CSIRKÉVEL (csirke 10%; összes baromfi 15%) teljes értékű eledel 11 évesnél idősebb, kistestű kutyák részére.","ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 71.6mg, 3b202 (Jód) 1.1mg, 3b405 (Réz) 7.1mg, 3b502 (Mangán) 7.4mg, 3b603 (Cink) 148mg, 3b801 (Szelén) 0.2mg.","ANALITIKAI ÖSSZETEVŐK: Fehérje 19.6%, Zsírtartalom 14.3%, Nyersrost 1.6%, Omega-3 zsírsavak 1.1%, Omega-6 zsírsavak 3.0%, Nyershamu 4.9%, Kalcium 0.79%, Foszfor 0.60%, Nátrium 0.25%, Kálium 0.69%, Magnézium 0.09%; kilogrammonként: A-vitamin 10,867NE, D3-vitamin 753NE, E-vitamin 690mg, C-vitamin 105mg, Béta-karotin 1.5mg.","Csirkével: csirke (10%) -és pulykaliszt (összes baromfi 15%), kukorica, búza, tört rizs, barna rizs, hidrolizált húskivonat, árpa, zab, állati zsiradék, szójaolaj, halolaj, ásványi anyagok, szárított répapép, lenmag, vitaminok, szárított paradicsomtörköly, szárított citruspép, spenótpor, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).","11 évnél idősebb, 10 kg alatti felnőtt kutyáknak.","Kölyökkutyáknak, vemhes vagy szoptató szukáknak. Vemhesség vagy szoptatás alatt a szukákat javasolt Hill's Science Plan Small & Mini kölyöktápra átállítani.",https://github.com/totapp91/hills/604238/122018-SP-K9_SR11_SM_Ckn_1p5k-render.png
605270,SP CANINE SENIOR VITALITY LB CHK 14 KG,14,száraz,1,csirke,"27,510",52742025964,Hill's Science Plan SENIOR VITALITY LARGE BREED MATURE ADULT KUTYAELEDEL CSIRKÉVEL és RIZZSEL,"A Hill's Science Plan SENIOR VITALITY LARGE BREED MATURE ADULT KUTYAELEDEL CSIRKÉVEL és RIZZSEL teljes értékű eledel felnőtt, nagytestű/óriás, 6 évesnél idősebb kutyák számára, amely segít nekik a felkelésben és elindulásban.","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok : 3b103 (Vas) 84,1mg, 3b202 (Jód) 1,3mg, 3b405 (Réz) 8,3mg, 3b502 (Mangán) 8,7mg, 3b603 (Cink) 174mg, 3b801 (Szelén) 0,2mg; természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: fehérje 19,8%, Nyerszsír 12,7%, Nyersrost 1,6%, Omega-3 zsírsavak 0,8%, Omega-6 zsírsavak 3,6%, Nyershamu 4,9%, Kalcium 0,82%, Foszfor 0,57%, Nátrium 0,18%, Kálium 0,73%, Magnézium 0,08%; kilogrammonként: A-vitamin 9.192NE, D3‐vitamin 928NE, E-vitamin 1.300mg, C-vitamin 350mg, Béta-karotin 1,5mg. ","CSIRKÉVEL és RIZZSEL: Kukorica, tört rizs (24%), csirke (8%) - és pulykaliszt (baromfi összesen 13%), árpa, zab, hidrolizált húskivonat, szárított egész tojás, szójaolaj, állati zsír, lenmag, ásványi anyagok, szárított cukorrépapép, szárított sárgarépa, szárított paradicsomtörköly, szárított citrusvelő, halolaj, szárított spenót, vitaminok, nyomelemek, sertésporc (kondroitin-szulfát-forrás), rákpáncél-hidrolizátum (glükózamin-forrás) és béta-karotin. Természetes antioxidánsokkal (tokoferolkeverék).",0,0,https://github.com/totapp91/hills/605270/7c3e5791-dfa0-4852-897a-ab9f00af745c.jpeg
